Word,Transcribed,Wer Error,Score
rød, Lø,1.0,3
rød, Rød,0.3333333333333333,5
rød, Rød,0.3333333333333333,4
rød, Rød,0.3333333333333333,5
rød, Rød,0.3333333333333333,5
rød, Lød..,0.6,3
rød, Rød,0.3333333333333333,5
rød, Rød,0.3333333333333333,4
rød, R,3.0,3
rød, Det er det,0.8,4
rød, Og..,1.0,1
rød, Rød,0.3333333333333333,3
rød, Brød,0.25,3
rød, Rød,0.3333333333333333,5
rød, Rød,0.3333333333333333,4
drue, Drue,0.25,4
drue, drue?,0.2,4
drue, Klino,1.0,2
drue, grue?,0.4,3
drue, Rød,1.3333333333333333,4
drue, Ø,4.0,2
drue, Drue,0.25,4
drue, Drue,0.25,4
drue, De gjorde det,0.8461538461538461,2
drue, I glue,0.6666666666666666,3
drue, drue?,0.2,4
drue, Rød,1.3333333333333333,4
drue, Rød,1.3333333333333333,4
drue, B,4.0,2
drue, drue?,0.2,4
drue, drue?,0.2,5
drue, Drue,0.25,5
drue, Kvie..,0.8333333333333334,3
drue, Brød,0.75,3
drue, True,0.25,4
drue, tro?,0.75,4
drue, drue?,0.2,4
drue, Drue,0.25,5
drue, Drue,0.25,4
drue, Det er mye,0.8,4
drue, Drue,0.25,5
drue, Drue,0.25,5
drue, Lovet,0.8,2
drue, Troe,0.5,4
drue, tauet?,0.6666666666666666,2
drue," Du, det..",0.8888888888888888,4
drue, Gruve,0.4,3
drue, Det røde,0.75,3
drue, Rune..,0.8333333333333334,3
drue, drue?,0.2,4
drue, Drue,0.25,3
drue, Drøde,0.6,5
drue, Drua,0.5,4
drue, Det du gjorde,0.7692307692307693,3
drue, Grue,0.25,5
drue, Drue,0.25,4
drue, Jeg tror det,0.8333333333333334,3
drue, tror du det?,0.75,3
drue, Drube,0.4,3
drue, Grue,0.25,4
drue, kule?,0.8,1
drue, Tror jeg,0.75,2
drue," Du, du",1.0,3
drue, En drue,0.42857142857142855,5
drue, Det gruer jeg,0.7692307692307693,4
drue, Drue,0.25,5
klo, Klar..,0.8333333333333334,3
klo, Klo,0.3333333333333333,5
klo, Klo,0.3333333333333333,5
klo, Bro,0.6666666666666666,3
klo, Hoi..,1.0,3
klo, gro?,0.75,3
klo, Klo..,0.6,3
klo, kan du?,0.8571428571428571,2
klo, hallo?,0.6666666666666666,5
klo, lo?,0.6666666666666666,5
klo, gro?,0.75,3
klo, hva dro du?,0.9090909090909091,3
klo, Gro,0.6666666666666666,3
klo, Klo,0.3333333333333333,5
klo, klo?,0.25,5
klo, kelo?,0.4,3
klo, Kro..,0.8,3
klo, Klo..,0.6,5
klo, Klo,0.3333333333333333,5
klo, Klo..,0.6,5
klo, hva...?,1.0,3
klo, hvor er...?,0.9090909090909091,2
klo, flo?,0.5,5
klo, O,3.0,5
klo, Klo,0.3333333333333333,5
klo, Gro,0.6666666666666666,2
klo, Klo,0.3333333333333333,5
klo, cruy?,1.0,3
klo, hva gjør du?,1.0,2
klo, kan du...?,0.9,5
klo, Klo,0.3333333333333333,5
klo, Kry,1.0,2
klo, Glo,0.3333333333333333,5
klo, Klo,0.3333333333333333,4
klo, klo?,0.25,3
klo, Klo,0.3333333333333333,5
klo, Klo,0.3333333333333333,5
klo, Tor..,1.0,3
klo, Kro,0.6666666666666666,3
klo, Kron,0.75,2
klo, Klov,0.5,5
klo, Kro,0.6666666666666666,3
klo, Crew..,1.0,4
klo, kroo?,0.6,3
klo, Kro,0.6666666666666666,3
klo, klo?,0.25,5
klo, Glo,0.3333333333333333,5
klo, hva...?,1.0,3
klo, Kuro,0.75,3
flette, Som het det..,0.7692307692307693,2
flette, Fløyten..,0.6666666666666666,3
flette, Fredde,0.6666666666666666,3
flette, Flette,0.16666666666666666,5
flette, forlette?,0.3333333333333333,4
flette, Dette,0.4,5
flette, Fred tørr,0.7777777777777778,3
flette, Frette,0.3333333333333333,3
flette, Frøken,1.0,3
flette, For at..,0.875,3
flette, Flette,0.16666666666666666,5
flette, Flette,0.16666666666666666,5
flette, hete?,0.8,3
flette, Fritte,0.5,3
flette, Frøtte..,0.625,3
flette, Flette,0.16666666666666666,5
flette, Frettet,0.42857142857142855,3
flette, Fredte..,0.625,4
flette, Lette,0.4,5
flette, Fredde,0.6666666666666666,3
flette, Flettet,0.2857142857142857,4
flette, Flette,0.16666666666666666,5
flette, Frette,0.3333333333333333,3
flette, Flette,0.16666666666666666,3
flette, Flette,0.16666666666666666,5
flette, Flette,0.16666666666666666,3
flette, smerte?,0.5714285714285714,5
flette, Fløte,0.6,4
flette, Fløyte,0.5,4
flette, Flette,0.16666666666666666,5
flette, Ferdig,1.0,2
flette, Flytte,0.3333333333333333,5
flette, Fette,0.4,3
flette, flerte?,0.2857142857142857,3
flette, Fløtta,0.5,5
flette, flotte!,0.2857142857142857,5
flette, Flette..,0.375,4
flette, fløtte?,0.2857142857142857,3
flette, Fredde..,0.75,3
flette," Freit, du",0.7777777777777778,2
flette, Flette,0.16666666666666666,5
flette, Fløtte,0.3333333333333333,5
flette, Flørte,0.5,4
flette, Rett,0.75,4
flette, Flette,0.16666666666666666,5
flette, Flette,0.16666666666666666,5
flette, Ferdig,1.0,3
flette, Flaute,0.5,4
flette, Fløtte,0.3333333333333333,5
pute, Du puter,0.5,4
pute, Tudy,0.75,3
pute, Pute,0.25,5
pute, Pute,0.25,5
pute, Ute..,0.8,4
pute, Pute,0.25,4
pute, Pute,0.25,4
pute, pute?,0.2,4
pute, Ute,0.6666666666666666,5
pute, Pute,0.25,5
pute, Pyote,0.6,5
pute, Pute..,0.5,5
pute, Pute,0.25,4
pute, ute!,0.5,2
pute, Borte..,0.7142857142857143,3
pute, tutte?,0.5,3
pute, Tute,0.25,3
pute, Tute,0.25,5
pute, Pute,0.25,5
pute, Litt,0.75,4
pute, Fødte..,0.7142857142857143,3
pute, Pute..,0.5,5
pute, Pike,0.75,4
pute, Burde,0.6,3
pute, Puta,0.5,3
pute, Pute,0.25,5
pute, Pølse..,0.8571428571428571,5
pute, Pike,0.75,3
pute, Pulte,0.4,4
pute, God natt,0.875,3
pute, Pute,0.25,5
pute, Tut..,0.6,3
pute, Vet det,0.7142857142857143,4
pute, Pute,0.25,5
pute, hvorfor det?,0.9166666666666666,4
pute, Bite..,0.6666666666666666,3
pute, gude!,0.6,3
pute, Pute,0.25,4
pute, Pute,0.25,5
pute, Ute..,0.8,4
pute, Pete,0.5,4
pute, Jute,0.25,3
pute, Plute,0.4,4
pute, Pulte,0.4,5
pute, Tute..,0.5,3
pute, Pute..,0.5,4
pute, Puta,0.5,4
pute, Tjuve,0.6,3
pute, Burde..,0.7142857142857143,3
pute, Pute,0.25,4
pute, Pute..,0.5,5
pære, Tære,0.25,4
pære, Er..,1.0,3
pære, Pære,0.25,4
pære, Bare..,0.6666666666666666,4
pære, Pære,0.25,5
pære, Bare..,0.6666666666666666,4
pære, bare?,0.6,3
pære, Pære,0.25,5
pære, Kjære..,0.5714285714285714,4
pære, Bare..,0.6666666666666666,4
pære, Bare,0.5,3
pære, Pære,0.25,4
pære, Fare,0.5,5
pære, Pære,0.25,5
pære, Perle..,0.7142857142857143,4
pære, Pære,0.25,5
pære, Pære,0.25,5
pære, Tære..,0.5,4
pære, Pære..,0.5,3
pære, Paret,0.6,4
glør, Du dør,0.6666666666666666,4
glør, Glørd,0.4,3
glør, Glør,0.25,5
glør, Klør,0.25,3
glør, Grør,0.5,3
glør, Karl..,0.8333333333333334,1
glør, Grør,0.5,3
glør, Jeg glør,0.5,5
glør, Glør,0.25,3
glør, Ikke rør,0.75,2
glør, Grør..,0.6666666666666666,2
glør, Grør,0.5,3
glør, Blør,0.25,3
glør, Glør,0.25,4
glør, Glør,0.25,5
glør, Grør,0.5,3
glør, Klør,0.25,4
glør, Grør,0.5,3
glør, Hun gryr,0.75,3
glør, Lør,0.6666666666666666,3
glør, Klør,0.25,3
glør, Blør,0.25,3
glør, Dølver,0.6666666666666666,3
glør, Lør,0.6666666666666666,3
glør, Blør,0.25,5
glør, Grør,0.5,3
glør, O..,1.3333333333333333,3
glør, Du blir..,0.7777777777777778,4
glør, Glør,0.25,5
glør, Du..,1.0,2
glør, klaur?,0.6666666666666666,2
glør, Gløder,0.5,3
glør, Jeg grør,0.625,3
glør, Lør,0.6666666666666666,5
glør, Klar..,0.6666666666666666,5
glør, Glør,0.25,5
glør, Brør,0.5,3
glør, Klar,0.5,5
glør, hvor rør?,0.7777777777777778,3
glør, gjør du det der?,0.8125,3
glør, Kle,1.0,2
glør, går det bra?,0.8333333333333334,3
glør, klar?,0.6,3
glør, hvor går det?,0.9230769230769231,3
glør, ikke rør!,0.7777777777777778,3
glør, Grør,0.5,3
glør, Klør,0.25,5
glør, Klør,0.25,5
glør, går du her?,0.8181818181818182,3
glør, Grø,1.0,3
glør, Lør,0.6666666666666666,3
glør, Klør,0.25,3
premie, Premie,0.16666666666666666,4
premie, tre mye?,0.5,3
premie, Vær så enig,0.7272727272727273,4
premie, trenger du mye?,0.7333333333333333,3
premie, Det er mye,0.7,4
premie, Premie,0.16666666666666666,5
premie, premie!,0.14285714285714285,3
premie, Treve,0.6,2
premie, premie?,0.14285714285714285,5
premie, Daniel,0.8333333333333334,4
premie, Premie,0.16666666666666666,5
premie, Tror jeg det,0.75,2
premie, premie?,0.14285714285714285,4
premie, penig?,0.6666666666666666,4
premie, Premie,0.16666666666666666,5
premie, Pemi,0.75,4
premie, bom?,1.25,4
premie, Jemia,0.6,3
premie, Premie,0.16666666666666666,3
premie, premie!,0.14285714285714285,5
premie, Premier,0.2857142857142857,3
premie, Premie..,0.375,4
premie, frøyenlig?,0.7,4
premie, Prøve..,0.8571428571428571,4
premie, Klemme..,0.625,3
premie, Premie,0.16666666666666666,4
premie, Pivamia,0.7142857142857143,3
premie, Premie..,0.375,4
premie, emil?,0.8,4
premie, Prøve mye,0.5555555555555556,4
premie, Premie,0.16666666666666666,5
premie, Brødøy enie,0.6363636363636364,4
premie, Plan,1.5,2
premie, Premie,0.16666666666666666,3
premie, premie?,0.14285714285714285,4
premie, dreier jeg med?,0.8,1
premie, Premie,0.16666666666666666,5
premie, Premie,0.16666666666666666,5
premie, Men..,1.0,1
premie, tv?,2.0,5
premie, Jeg trenger det,0.8,3
premie, Seler,1.0,3
premie, Premie,0.16666666666666666,5
premie, Brei mye,0.5,4
premie, Gleder meg,0.8,2
premie, Enig,1.25,5
premie, Premie,0.16666666666666666,5
premie, Premie..,0.375,3
premie, Jeg er med,0.8,5
premie, drømme?,0.5714285714285714,2
kran, Kran..,0.5,5
kran, Grønn..,0.7142857142857143,4
kran, Kran,0.25,5
kran, Gran,0.25,5
kran, Karen..,0.7142857142857143,3
kran, Kram..,0.6666666666666666,3
kran, Kan..,0.8,3
kran, Karan,0.4,3
kran, Gran..,0.5,4
kran, Kran,0.25,3
kran, Kran,0.25,4
kran, Kran,0.25,4
kran, tran?,0.4,5
kran, hvordan?,0.625,3
kran, Hm..,1.0,2
kran, klan?,0.4,3
kran, Kran,0.25,4
kran, Kran,0.25,5
kran, Kran,0.25,5
kran, plan?,0.6,3
kran, Trond..,0.7142857142857143,3
kran, Kran..,0.5,4
kran, jan?,0.75,5
kran, kram!,0.4,5
kran, kram?,0.4,3
kran, kiron?,0.5,3
kran, Kran..,0.5,5
kran, stian!,0.6666666666666666,3
kran, Klar..,0.8333333333333334,3
kran, Keram,0.6,3
kran, hvor er han?,0.75,2
kran, kira?,0.4,4
kran, Klar,0.75,3
kran, Greit,0.8,3
kran, Bra,0.6666666666666666,5
kran, Gren,0.5,3
kran, Klovn,0.8,2
kran, Gran..,0.5,5
kran, Klar,0.75,5
kran, Kran,0.25,5
kran, Gran,0.25,3
kran, hæ?,1.3333333333333333,3
kran, Brann,0.4,4
kran, Kran,0.25,5
kran, Kran..,0.5,5
kran, Kran,0.25,4
kran, Kløll,1.0,3
kran, Kran,0.25,4
kran, Krøn,0.5,4
kran, Trann..,0.5714285714285714,4
kran, klan?,0.4,4
kran, Kran..,0.5,5
ku, To..,1.0,3
ku, Kul,0.6666666666666666,4
ku, Ku,0.5,4
ku, Ku,0.5,5
ku, Ku,0.5,5
ku, Ku,0.5,5
ku, hva...?,1.0,5
ku, Kur,0.6666666666666666,5
ku, Ku,0.5,5
ku, Kult,0.75,3
ku, hva...?,1.0,4
ku, Kult,0.75,5
ku, Ku,0.5,5
ku, Tue,0.6666666666666666,3
ku, To..,1.0,5
ku, Kør,1.0,5
ku, Q,2.0,3
ku, Kul..,0.8,5
ku, Ok,1.0,4
ku, Ku,0.5,5
ku, Ky,1.0,3
ku, Ok,1.0,5
ku, K,2.0,3
ku, To,1.0,5
ku, Ku,0.5,5
ku, OK..,1.0,5
ku, Ku,0.5,5
ku, Ku,0.5,5
ku, K,2.0,5
ku, Ku,0.5,4
ku, Kul,0.6666666666666666,3
ku, Kom,1.0,3
ku, Ku,0.5,5
ku, Kua,0.6666666666666666,3
ku, Kul,0.6666666666666666,3
ku, K,2.0,4
ku, Kult,0.75,5
ku, Ku,0.5,4
ku, K,2.0,3
ku, Kie,1.0,3
ku, Klu,0.6666666666666666,3
ku, Kø,1.0,4
ku, Km,1.0,5
ku, Kult,0.75,4
ku, Ku,0.5,5
ku, ok?,0.6666666666666666,4
ku, K,2.0,5
ku, Kø,1.0,4
ku, Ku,0.5,5
ku, Sånn,1.0,4
ku, Du..,0.75,5
ku, Gu,0.5,3
ny, Ni,1.0,3
ny, Li,1.0,3
ny, Ni,1.0,3
ny, Ni,1.0,5
ny, Ni,1.0,3
ny, Ni,1.0,4
ny, Ni,1.0,5
ny, Ni,1.0,3
ny, Li,1.0,4
ny, Ni,1.0,3
ny, Ni,1.0,3
ny, Ni,1.0,4
ny, Ni,1.0,4
ny, Ni,1.0,5
ny, Ni,1.0,3
ny, Nei,1.0,5
ny, Ni,1.0,4
ny, Ned,1.0,4
ny, Ni,1.0,4
ny, Ny,0.5,4
skjørt, Skjørt,0.16666666666666666,4
skjørt, Skjørt,0.16666666666666666,4
skjørt, Kjørt,0.4,5
skjørt, Skjørt,0.16666666666666666,4
skjørt, Se,3.0,5
skjørt, Skjørt,0.16666666666666666,5
skjørt, Kjøtt,0.6,4
skjørt, Shit,1.25,3
skjørt, Skjørt,0.16666666666666666,5
skjørt, Shit,1.25,3
skjørt, Skjørter,0.375,5
skjørt, Hei,2.0,1
skjørt, Kjøtt,0.6,3
skjørt, Kjør,0.75,3
skjørt, Shirt,0.8,4
skjørt, Takk,1.5,4
skjørt, Skjørt,0.16666666666666666,5
skjørt, Skjort,0.3333333333333333,3
skjørt, Skjørt,0.16666666666666666,5
skjørt, Kjørt,0.4,3
skjørt, Skjørt,0.16666666666666666,5
skjørt, Skjørt,0.16666666666666666,3
skjørt, Skjørt,0.16666666666666666,4
skjørt, Skjørt,0.16666666666666666,4
skjørt, Sjekk,1.0,5
skjørt, Skjørt,0.16666666666666666,5
skjørt, Skjørt,0.16666666666666666,5
skjørt, Sort,1.0,5
skjørt, Sett,1.25,2
skjørt, Skjørt,0.16666666666666666,5
skjørt, Skjørt,0.16666666666666666,5
skjørt, Skjorte,0.42857142857142855,3
skjørt, Helt,1.25,2
skjørt, kjørt?,0.3333333333333333,5
skjørt, Kjørt,0.4,4
skjørt, Søtt,1.0,3
skjørt, Kjøtt,0.6,3
skjørt, Ført,0.75,5
skjørt, Skjørt,0.16666666666666666,4
skjørt, Bussjørt,0.375,5
skjørt, Kjeks,1.0,3
skjørt, Skjørt,0.16666666666666666,4
skjørt, Skjørt,0.16666666666666666,3
skjørt, Sjekk,1.0,5
skjørt, Chuch,1.2,4
skjørt, Skyt,1.0,2
skjørt, Skjørt,0.16666666666666666,5
skjørt, Kjørt,0.4,4
skjørt, Kjert,0.6,5
skjørt, Skjørt,0.16666666666666666,4
skjørt, Shit,1.25,3
glorie, Klore..,0.5714285714285714,3
glorie, Norge..,0.7142857142857143,2
glorie, trolle?,0.7142857142857143,1
glorie, Gloria,0.3333333333333333,5
glorie, Det går nå,0.9,2
glorie, Jeg lurer,0.6666666666666666,3
glorie, Hun gloret,0.6,3
glorie, Gloria..,0.5,3
glorie, glorie?,0.14285714285714285,5
glorie, Hun ble luret,0.8461538461538461,3
glorie, kloria?,0.42857142857142855,4
glorie, Glurie,0.3333333333333333,3
glorie, Tror jeg,0.625,3
glorie, Gloria,0.3333333333333333,5
glorie, grodje?,0.5714285714285714,3
glorie, Glemmer jeg..,0.7692307692307693,2
glorie, Glorie,0.16666666666666666,4
glorie, Lori,0.75,5
glorie, glorie?,0.14285714285714285,3
glorie, lola?,0.8,2
glorie, Lure..,1.0,3
glorie, guri?,0.6,4
glorie, Gloria,0.3333333333333333,2
glorie, Gloria..,0.5,5
glorie, Glorie,0.16666666666666666,5
glorie, Loria,0.6,4
glorie, Låret,1.0,2
glorie, Glorie,0.16666666666666666,4
glorie, Kloret,0.5,2
glorie, Roet,1.25,1
glorie, skulle urie?,0.6666666666666666,2
glorie, Galoria,0.42857142857142855,3
glorie, glorie?,0.14285714285714285,5
glorie, Lure..,1.0,3
glorie, klurer du?,0.8,2
glorie, klorer du?,0.7,2
glorie, Glori,0.4,3
glorie, gloria?,0.2857142857142857,3
glorie, klarer du det?,0.7857142857142857,2
glorie, glorie?,0.14285714285714285,3
glorie, Gloria,0.3333333333333333,3
glorie, Loria..,0.7142857142857143,3
glorie, hvor er det?,0.75,2
glorie, Klo..,0.8,2
glorie, Blodet,0.6666666666666666,1
glorie, Blir det..,0.7,2
glorie, Lurer..,0.8571428571428571,3
glorie, hvor er det?,0.75,3
glorie, Vlodige..,0.5555555555555556,3
glorie, Glodige,0.42857142857142855,3
sky, Ski,0.6666666666666666,3
sky, Hihi..,1.0,3
sky, Fri,1.0,3
sky, Sky,0.3333333333333333,4
sky, hysj!,0.8,3
sky, Sky,0.3333333333333333,3
sky, Fy..,1.0,3
sky, Sky,0.3333333333333333,3
sky, Ski,0.6666666666666666,3
sky, Ski,0.6666666666666666,3
sky, Hi,1.5,4
sky, Sky,0.3333333333333333,5
sky, Ski,0.6666666666666666,5
sky, sky?,0.25,4
sky, Sky,0.3333333333333333,3
sky, Sky,0.3333333333333333,5
sky, Ski,0.6666666666666666,3
sky, Ski,0.6666666666666666,5
sky, Sky,0.3333333333333333,5
sky, Ski,0.6666666666666666,4
sky, Sky,0.3333333333333333,5
sky, Ski..,0.8,4
sky, Sky,0.3333333333333333,5
sky, Sky,0.3333333333333333,3
sky, Ski,0.6666666666666666,3
sky, Shirl..,1.0,5
sky, Sky,0.3333333333333333,4
sky, Fy,1.0,3
sky, Ski,0.6666666666666666,3
sky, Sky,0.3333333333333333,3
sky, Ski,0.6666666666666666,4
sky, Sky,0.3333333333333333,5
sky, Sju,1.0,3
sky, hoi!,1.0,4
sky, Sky,0.3333333333333333,4
sky, Sky,0.3333333333333333,5
sky, Sky,0.3333333333333333,5
sky, Sky,0.3333333333333333,3
sky, Sjø,1.0,4
sky, Sky,0.3333333333333333,5
sky, Sky. Sky,0.75,5
sky, Sky,0.3333333333333333,3
sky, Ski,0.6666666666666666,3
sky, Sky,0.3333333333333333,4
sky, Skje,0.75,4
sky, Sky,0.3333333333333333,4
sky, Ski,0.6666666666666666,5
sky, Sky,0.3333333333333333,5
sky, Hysj,1.0,3
sky, Sky,0.3333333333333333,5
sky, Si..,1.0,3
sky, Sky,0.3333333333333333,3
kø, T,2.0,4
kø, Tue,1.0,3
kø, Kø,0.5,4
kø, hva er det?,1.0,5
kø, Kø,0.5,5
kø, OK..,1.0,5
kø, Ok,1.0,5
kø, Kø,0.5,5
kø, hva er det?,1.0,4
kø, hva er det?,1.0,4
kø, Kø,0.5,5
kø, Kø,0.5,5
kø, Ø,2.0,5
kø, K,2.0,5
kø, Kø,0.5,5
kø, OK,1.0,5
kø, Ja,1.0,3
kø, hva?,1.0,5
kø, Kø,0.5,4
kø, Kø,0.5,5
kø, Ok,1.0,5
kø, Kø,0.5,5
kø, Ja,1.0,3
kø, Tø,0.5,5
kø, Kø,0.5,5
kø, Kø..,0.75,5
kø, Ok,1.0,5
kø, Kø,0.5,4
kø, Kø,0.5,3
kø, Ja,1.0,5
kø, K,2.0,5
kø, Kø..,0.75,5
kø, ok?,0.6666666666666666,5
kø, Kø,0.5,3
kø, hva...?,1.0,4
kø, K,2.0,5
kø, Kø,0.5,5
kø, Gau..,1.0,3
kø, Ja,1.0,3
kø, Kø,0.5,5
kø, Kø,0.5,5
kø, Kø,0.5,5
kø, hva...?,1.0,5
kø, Tja..,1.0,3
kø, Kø kan vi ta pause,0.9444444444444444,5
kø, Kø,0.5,5
kø, Kø,0.5,5
kø, kø!,0.3333333333333333,5
kø, Kø,0.5,5
kø, Kø,0.5,5
kø, Ikke..,0.8333333333333334,4
sju, Sju,0.3333333333333333,5
sju, Sky,1.0,4
sju, Sør,1.0,4
sju, Sjøen,0.8,4
sju, Sju..,0.6,4
sju, Kjør,0.75,5
sju, Skyt,1.0,5
sju, Sju,0.3333333333333333,5
sju, Sju,0.3333333333333333,5
sju, Sju,0.3333333333333333,5
sju, Sju,0.3333333333333333,5
sju, Sju,0.3333333333333333,3
sju, Sju..,0.6,4
sju, Sju..,0.6,3
sju, F..,1.0,5
sju, Sju,0.3333333333333333,5
sju, Sju,0.3333333333333333,4
sju, Snu,0.6666666666666666,4
sju, Sju..,0.6,3
sju, Sju,0.3333333333333333,3
sju, Fyng,1.0,5
sju, Hm,1.5,3
sju, Sju,0.3333333333333333,5
sju, Sju,0.3333333333333333,5
sju, Skyld,1.0,5
sju, Skyld,1.0,5
sju, Sju,0.3333333333333333,4
sju, Sju,0.3333333333333333,5
sju, Skjul,0.6,4
sju, Sju,0.3333333333333333,5
sju, Sju,0.3333333333333333,3
sju, Sky,1.0,5
sju, Sju,0.3333333333333333,5
sju, Sjøl,0.75,3
sju, Hm,1.5,3
sju, Sju,0.3333333333333333,3
sju, Sju,0.3333333333333333,4
sju, Sju,0.3333333333333333,4
sju, Sju,0.3333333333333333,3
sju, Sju,0.3333333333333333,5
sju, sky?,0.75,5
sju, Sju,0.3333333333333333,4
sju, Sju..,0.6,2
sju, hit?,1.0,2
sju, Skyld,1.0,5
sju, Kul,1.0,4
sju, Sju..,0.6,5
sju, Sju,0.3333333333333333,5
sju, Sju,0.3333333333333333,5
sju, Sju,0.3333333333333333,1
sju, Sju,0.3333333333333333,4
sju, Sju..,0.6,5
skjære, kjøre?,0.5,3
skjære, Skjære,0.16666666666666666,5
skjære, Kjære,0.4,4
skjære, Kjære..,0.5714285714285714,5
skjære, Skjære,0.16666666666666666,3
skjære, kjære!,0.3333333333333333,4
skjære, Kjære..,0.5714285714285714,5
skjære, Kjære..,0.5714285714285714,3
skjære," Sånn, sånn",1.0,4
skjære, Kjære..,0.5714285714285714,4
skjære, Kjære,0.4,3
skjære, Kjele,0.8,3
skjære, Skjære,0.16666666666666666,5
skjære, Kjære,0.4,5
skjære, Kjære..,0.5714285714285714,4
skjære, Kjære..,0.5714285714285714,5
skjære, Kjære,0.4,3
skjære, Skjære,0.16666666666666666,3
skjære, Kjære..,0.5714285714285714,5
skjære, Kjære..,0.5714285714285714,4
skjære, Kjære..,0.5714285714285714,3
skjære, Sjørig,0.8333333333333334,4
skjære, skjære!,0.14285714285714285,5
skjære, Kjære,0.4,4
skjære, Kjære,0.4,3
skjære, sjæla?,0.6666666666666666,3
skjære, Kjære..,0.5714285714285714,5
skjære, Kjøre..,0.7142857142857143,3
skjære, Skjære,0.16666666666666666,4
skjære, hva faen?,0.8888888888888888,5
skjære, Særlig,1.0,3
skjære, Kjære..,0.5714285714285714,5
skjære, Kjære,0.4,4
skjære, Kjære,0.4,4
skjære, sløre?,0.6666666666666666,5
skjære, Kjære..,0.5714285714285714,3
skjære, Kjære,0.4,5
skjære, Kjære..,0.5714285714285714,4
skjære, Skjære,0.16666666666666666,5
skjære, Kjære..,0.5714285714285714,3
skjære, Kjære..,0.5714285714285714,5
skjære, Skjær,0.4,4
skjære, Kjære..,0.5714285714285714,5
skjære, Kjære..,0.5714285714285714,4
skjære, ser du?,0.8571428571428571,2
skjære, Kjære,0.4,3
skjære, Kjære..,0.5714285714285714,4
skjære, Kjære,0.4,4
skjære, Kjære..,0.5714285714285714,3
skjære, Skjære,0.16666666666666666,5
skjære, Kjære..,0.5714285714285714,5
skjære, hallo?,1.0,3
hjort, Gjort,0.2,5
hjort, gjort?,0.3333333333333333,4
hjort, Gjort,0.2,5
hjort, Juj,1.6666666666666667,3
hjort, Hytt,1.0,3
hjort, Engelsk,1.0,2
hjort, Gjort,0.2,3
hjort, Gjort,0.2,5
hjort, Gjort,0.2,4
hjort, Gjort,0.2,4
hjort, Gjort,0.2,4
hjort, Gjort,0.2,3
hjort, Snork,0.6,4
hjort, Gjort,0.2,5
hjort, Gjort,0.2,5
hjort, Gjort,0.2,3
hjort, Gjort,0.2,4
hjort, Gjort,0.2,5
hjort, dit!,1.25,3
hjort, Gjort,0.2,3
hjort, Gjort,0.2,4
hjort, gjort?,0.3333333333333333,5
hjort, gjort?,0.3333333333333333,5
hjort, Jokk,1.0,5
hjort, Gjort,0.2,5
hjort, Gutt,1.0,4
hjort, Jo,2.0,5
hjort, Det var det vi hadde gjort,0.8076923076923077,5
hjort, Gjort,0.2,5
hjort, Fot,1.0,1
hjort, Brettles,0.875,1
hjort, gjort?,0.3333333333333333,4
hjort, Gjort,0.2,4
hjort, Gjort,0.2,5
hjort, gjort?,0.3333333333333333,5
hjort, Gjort,0.2,4
hjort, gjort?,0.3333333333333333,5
hjort, Ut,2.0,2
hjort, Gjort,0.2,3
hjort, Juks,1.25,4
hjort, gjort!,0.3333333333333333,4
hjort, Jøss,1.25,4
hjort, Gjort,0.2,5
hjort, Ut,2.0,3
hjort, Jo,2.0,5
hjort, Gjort,0.2,5
hjort, Gjort,0.2,5
hjort, Hjort,0.2,3
hjort, gjort?,0.3333333333333333,4
hjort, gjort?,0.3333333333333333,4
plystre, visste du det?,0.7857142857142857,2
plystre, Bare støv,0.7777777777777778,3
plystre, Plystre,0.14285714285714285,5
plystre, Tuskelen,0.875,1
plystre, Triste,0.6666666666666666,2
plystre, visste det?,0.7272727272727273,4
plystre, brystet?,0.625,3
plystre, Flystre,0.14285714285714285,5
plystre," Pølse, da",0.8888888888888888,3
plystre, Pristelig..,0.8181818181818182,3
plystre, Prisdød..,0.8888888888888888,3
plystre, Plystre,0.14285714285714285,3
plystre, Bryststrøm,0.6,2
plystre, Jeg reiser meg,0.7857142857142857,2
plystre, Plystre,0.14285714285714285,5
plystre, Brystet..,0.6666666666666666,3
plystre, Prøv,1.75,2
plystre, Plystre,0.14285714285714285,5
plystre, flistre!,0.375,5
plystre, Pristre,0.42857142857142855,3
plystre, Lyst til deg..,0.7857142857142857,4
plystre, Prusttre,0.5,2
plystre, Plystre,0.14285714285714285,5
plystre, plystrer du?,0.4166666666666667,5
plystre, Fisk,1.5,4
plystre, Bare riste,0.8,2
plystre, Plystre,0.14285714285714285,5
plystre, Prestre,0.42857142857142855,3
plystre, Brystere,0.375,3
plystre, Puste,0.8,4
plystre, Frystre,0.2857142857142857,2
plystre, Pristre,0.42857142857142855,3
plystre, første?,0.7142857142857143,5
plystre, prystre!,0.25,3
plystre, fristre?,0.5,2
plystre, Pristige,0.625,3
plystre, Pluss tre,0.4444444444444444,4
plystre, Forblys dere,0.5833333333333334,5
plystre, tror du ikke?,0.9230769230769231,3
plystre, Prysstre,0.375,3
plystre, prysteret?,0.4,2
plystre, På løstre,0.4444444444444444,5
plystre, Pristre,0.42857142857142855,3
plystre, Plystre,0.14285714285714285,5
plystre, reste?,0.8333333333333334,3
plystre, plistre!,0.25,2
plystre, Lystne,0.5,5
plystre, fristille?,0.7,3
plystre, Pistre,0.5,2
plystre, plistre!,0.25,5
