id,original_score,original_word,transcribed_word,original_cer,transcribed_cer,transcribed_score,file_name,CER Output
a33,5,plystre,plystre,0.0,0.0,5,a33_plystre.wav,"CharacterOutput(references=[['p', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d13,5,plystre,flystre,0.0,0.1428571428571428,5,d13_plystre.wav,"CharacterOutput(references=[['f', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=7, hyp_start_idx=1, hyp_end_idx=7)]], cer=0.14285714285714285, hits=6, substitutions=1, insertions=0, deletions=0)"
a04,3,plystre,pris tre,0.2857142857142857,0.375,4,a04_plystre.wav,"CharacterOutput(references=[['p', 'r', 'i', 's', ' ', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=8, hyp_start_idx=4, hyp_end_idx=7)]], cer=0.375, hits=5, substitutions=2, insertions=0, deletions=1)"
a18,4,plystre,klistre,0.14285714285714285,0.2857142857142857,4,a18_plystre.wav,"CharacterOutput(references=[['k', 'l', 'i', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=7, hyp_start_idx=3, hyp_end_idx=7)]], cer=0.2857142857142857, hits=5, substitutions=2, insertions=0, deletions=0)"
d16,2,plystre,prus tre,0.2857142857142857,0.375,4,d16_plystre.wav,"CharacterOutput(references=[['p', 'r', 'u', 's', ' ', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=8, hyp_start_idx=4, hyp_end_idx=7)]], cer=0.375, hits=5, substitutions=2, insertions=0, deletions=1)"
d03,5,plystre,prystre,0.0,0.1428571428571428,5,d03_plystre.wav,"CharacterOutput(references=[['p', 'r', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=7, hyp_start_idx=2, hyp_end_idx=7)]], cer=0.14285714285714285, hits=6, substitutions=1, insertions=0, deletions=0)"
a23,5,plystre,plystre,0.0,0.0,5,a23_plystre.wav,"CharacterOutput(references=[['p', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d19,4,plystre,plis,0.14285714285714285,1.0,1,d19_plystre.wav,"CharacterOutput(references=[['p', 'l', 'i', 's']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='insert', ref_start_idx=4, ref_end_idx=4, hyp_start_idx=4, hyp_end_idx=7)]], cer=1.0, hits=3, substitutions=1, insertions=3, deletions=0)"
a11,2,plystre,bare riste,0.2857142857142857,0.8,1,a11_plystre.wav,"CharacterOutput(references=[['b', 'a', 'r', 'e', ' ', 'r', 'i', 's', 't', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=5, hyp_start_idx=0, hyp_end_idx=5), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='delete', ref_start_idx=6, ref_end_idx=9, hyp_start_idx=6, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=9, ref_end_idx=10, hyp_start_idx=6, hyp_end_idx=7)]], cer=0.8, hits=2, substitutions=5, insertions=0, deletions=3)"
d04,5,plystre,plystre,0.0,0.0,5,d04_plystre.wav,"CharacterOutput(references=[['p', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a16,3,plystre,pristere,0.14285714285714285,0.375,4,a16_plystre.wav,"CharacterOutput(references=[['p', 'r', 'i', 's', 't', 'e', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='delete', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=5, hyp_end_idx=5), AlignmentChunk(type='equal', ref_start_idx=6, ref_end_idx=8, hyp_start_idx=5, hyp_end_idx=7)]], cer=0.375, hits=5, substitutions=2, insertions=0, deletions=1)"
a03,3,plystre,pris dere,0.2857142857142857,0.5555555555555556,3,a03_plystre.wav,"CharacterOutput(references=[['p', 'r', 'i', 's', ' ', 'd', 'e', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='substitute', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=5), AlignmentChunk(type='delete', ref_start_idx=5, ref_end_idx=7, hyp_start_idx=5, hyp_end_idx=5), AlignmentChunk(type='equal', ref_start_idx=7, ref_end_idx=9, hyp_start_idx=5, hyp_end_idx=7)]], cer=0.5555555555555556, hits=4, substitutions=3, insertions=0, deletions=2)"
d11,4,plystre,plystre,0.14285714285714285,0.0,5,d11_plystre.wav,"CharacterOutput(references=[['p', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a31,2,plystre,frister det,0.2857142857142857,0.6363636363636364,2,a31_plystre.wav,"CharacterOutput(references=[['f', 'r', 'i', 's', 't', 'e', 'r', ' ', 'd', 'e', 't']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='delete', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=5, hyp_end_idx=5), AlignmentChunk(type='equal', ref_start_idx=6, ref_end_idx=7, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='delete', ref_start_idx=7, ref_end_idx=9, hyp_start_idx=6, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=9, ref_end_idx=10, hyp_start_idx=6, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=10, ref_end_idx=11, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.6363636363636364, hits=4, substitutions=3, insertions=0, deletions=4)"
a06,3,plystre,briste,0.14285714285714285,0.6666666666666666,2,a06_plystre.wav,"CharacterOutput(references=[['b', 'r', 'i', 's', 't', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='insert', ref_start_idx=5, ref_end_idx=5, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=6, hyp_end_idx=7)]], cer=0.6666666666666666, hits=3, substitutions=3, insertions=1, deletions=0)"
d08,5,plystre,fylte det,0.0,0.7777777777777778,2,d08_plystre.wav,"CharacterOutput(references=[['f', 'y', 'l', 't', 'e', ' ', 'd', 'e', 't']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=4, hyp_end_idx=5), AlignmentChunk(type='substitute', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='delete', ref_start_idx=5, ref_end_idx=7, hyp_start_idx=6, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=7, ref_end_idx=8, hyp_start_idx=6, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=8, ref_end_idx=9, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.7777777777777778, hits=3, substitutions=3, insertions=1, deletions=3)"
a28,3,plystre,fristere,0.2857142857142857,0.5,3,a28_plystre.wav,"CharacterOutput(references=[['f', 'r', 'i', 's', 't', 'e', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='delete', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=5, hyp_end_idx=5), AlignmentChunk(type='equal', ref_start_idx=6, ref_end_idx=8, hyp_start_idx=5, hyp_end_idx=7)]], cer=0.5, hits=4, substitutions=3, insertions=0, deletions=1)"
a34,2,plystre,frister,0.42857142857142855,0.7142857142857143,2,a34_plystre.wav,"CharacterOutput(references=[['f', 'r', 'i', 's', 't', 'e', 'r']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='insert', ref_start_idx=5, ref_end_idx=5, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=6, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=6, ref_end_idx=7, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.7142857142857143, hits=3, substitutions=3, insertions=1, deletions=1)"
d14,3,plystre,plystige,0.2857142857142857,0.25,4,d14_plystre.wav,"CharacterOutput(references=[['p', 'l', 'y', 's', 't', 'i', 'g', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=5, hyp_start_idx=0, hyp_end_idx=5), AlignmentChunk(type='substitute', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='delete', ref_start_idx=6, ref_end_idx=7, hyp_start_idx=6, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=7, ref_end_idx=8, hyp_start_idx=6, hyp_end_idx=7)]], cer=0.25, hits=6, substitutions=1, insertions=0, deletions=1)"
a21,4,plystre,pluss tre,0.0,0.3333333333333333,4,a21_plystre.wav,"CharacterOutput(references=[['p', 'l', 'u', 's', 's', ' ', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=6, hyp_start_idx=4, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=6, ref_end_idx=9, hyp_start_idx=4, hyp_end_idx=7)]], cer=0.3333333333333333, hits=6, substitutions=1, insertions=0, deletions=2)"
d01,5,plystre,hvorfor plystrer det,0.0,0.65,2,d01_plystre.wav,"CharacterOutput(references=[['h', 'v', 'o', 'r', 'f', 'o', 'r', ' ', 'p', 'l', 'y', 's', 't', 'r', 'e', 'r', ' ', 'd', 'e', 't']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='delete', ref_start_idx=0, ref_end_idx=8, hyp_start_idx=0, hyp_end_idx=0), AlignmentChunk(type='equal', ref_start_idx=8, ref_end_idx=15, hyp_start_idx=0, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=15, ref_end_idx=20, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.65, hits=7, substitutions=0, insertions=0, deletions=13)"
a13,3,plystre,for det er ikke,0.14285714285714285,0.8,1,a13_plystre.wav,"CharacterOutput(references=[['f', 'o', 'r', ' ', 'd', 'e', 't', ' ', 'e', 'r', ' ', 'i', 'k', 'k', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=6, hyp_start_idx=4, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=6, ref_end_idx=7, hyp_start_idx=4, hyp_end_idx=5), AlignmentChunk(type='delete', ref_start_idx=7, ref_end_idx=9, hyp_start_idx=5, hyp_end_idx=5), AlignmentChunk(type='equal', ref_start_idx=9, ref_end_idx=10, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='delete', ref_start_idx=10, ref_end_idx=14, hyp_start_idx=6, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=14, ref_end_idx=15, hyp_start_idx=6, hyp_end_idx=7)]], cer=0.8, hits=3, substitutions=4, insertions=0, deletions=8)"
a10,3,plystre,plystre,0.2857142857142857,0.0,5,a10_plystre.wav,"CharacterOutput(references=[['p', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a22,2,plystre,prister det,0.2857142857142857,0.5454545454545454,3,a22_plystre.wav,"CharacterOutput(references=[['p', 'r', 'i', 's', 't', 'e', 'r', ' ', 'd', 'e', 't']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='delete', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=5, hyp_end_idx=5), AlignmentChunk(type='equal', ref_start_idx=6, ref_end_idx=7, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='delete', ref_start_idx=7, ref_end_idx=9, hyp_start_idx=6, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=9, ref_end_idx=10, hyp_start_idx=6, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=10, ref_end_idx=11, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.5454545454545454, hits=5, substitutions=2, insertions=0, deletions=4)"
d02,5,plystre,plystre,0.0,0.0,5,d02_plystre.wav,"CharacterOutput(references=[['p', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a19,3,plystre,pristre,0.14285714285714285,0.2857142857142857,4,a19_plystre.wav,"CharacterOutput(references=[['p', 'r', 'i', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=7, hyp_start_idx=3, hyp_end_idx=7)]], cer=0.2857142857142857, hits=5, substitutions=2, insertions=0, deletions=0)"
d17,5,plystre,plystre,0.0,0.0,5,d17_plystre.wav,"CharacterOutput(references=[['p', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a05,3,plystre,rister,0.14285714285714285,0.8333333333333334,1,a05_plystre.wav,"CharacterOutput(references=[['r', 'i', 's', 't', 'e', 'r']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='insert', ref_start_idx=4, ref_end_idx=4, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=6, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.8333333333333334, hits=3, substitutions=2, insertions=2, deletions=1)"
d12,2,plystre,pliste,0.5714285714285714,0.3333333333333333,4,d12_plystre.wav,"CharacterOutput(references=[['p', 'l', 'i', 's', 't', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='insert', ref_start_idx=5, ref_end_idx=5, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=6, hyp_end_idx=7)]], cer=0.3333333333333333, hits=5, substitutions=1, insertions=1, deletions=0)"
a32,5,plystre,flystre,0.0,0.1428571428571428,5,a32_plystre.wav,"CharacterOutput(references=[['f', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=7, hyp_start_idx=1, hyp_end_idx=7)]], cer=0.14285714285714285, hits=6, substitutions=1, insertions=0, deletions=0)"
a15,3,plystre,klistre,0.14285714285714285,0.2857142857142857,4,a15_plystre.wav,"CharacterOutput(references=[['k', 'l', 'i', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=7, hyp_start_idx=3, hyp_end_idx=7)]], cer=0.2857142857142857, hits=5, substitutions=2, insertions=0, deletions=0)"
a09,2,plystre,pystre,0.2857142857142857,0.1666666666666666,5,a09_plystre.wav,"CharacterOutput(references=[['p', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=6, hyp_start_idx=2, hyp_end_idx=7)]], cer=0.16666666666666666, hits=6, substitutions=0, insertions=1, deletions=0)"
d07,5,plystre,plystre,0.0,0.0,5,d07_plystre.wav,"CharacterOutput(references=[['p', 'l', 'y', 's', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a27,3,plystre,brystetre,0.14285714285714285,0.4444444444444444,3,a27_plystre.wav,"CharacterOutput(references=[['b', 'r', 'y', 's', 't', 'e', 't', 'r', 'e']], hypotheses=[['p', 'l', 'y', 's', 't', 'r', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=6, hyp_start_idx=4, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=6, ref_end_idx=9, hyp_start_idx=4, hyp_end_idx=7)]], cer=0.4444444444444444, hits=5, substitutions=2, insertions=0, deletions=2)"
a22,4,knær,knær,0.25,0.0,5,a22_knaer.wav,"CharacterOutput(references=[['k', 'n', 'æ', 'r']], hypotheses=[['k', 'n', 'æ', 'r']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a17,5,knær,knær,0.0,0.0,5,a17_knaer.wav,"CharacterOutput(references=[['k', 'n', 'æ', 'r']], hypotheses=[['k', 'n', 'æ', 'r']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a30,3,knær,gnaur,0.25,0.6,2,a30_knaer.wav,"CharacterOutput(references=[['g', 'n', 'a', 'u', 'r']], hypotheses=[['k', 'n', 'æ', 'r']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6, hits=2, substitutions=2, insertions=0, deletions=1)"
a29,3,knær,knad,0.25,0.5,3,a29_knaer.wav,"CharacterOutput(references=[['k', 'n', 'a', 'd']], hypotheses=[['k', 'n', 'æ', 'r']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=4)]], cer=0.5, hits=2, substitutions=2, insertions=0, deletions=0)"
a23,5,knær,klar,0.0,0.5,3,a23_knaer.wav,"CharacterOutput(references=[['k', 'l', 'a', 'r']], hypotheses=[['k', 'n', 'æ', 'r']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.5, hits=2, substitutions=2, insertions=0, deletions=0)"
